,name,text,time
26,llouette,b'RT @jcsatanas: Top 10 des jeux  nigmes pour iPhone et iPad\n\n#jeuxvideo #AppStore #Jeu \n\n#iPhone12mini #iPhone12 #iPhone12Pro #iPhone12Pro',Wed Nov 04 10:43:56 +0000 2020
27,kobabiz,b'iPhone12iPhone 12 ProauApple \n\n\n\n#iphone12 https://t.co/V0AGiodjTD',Wed Nov 04 10:44:00 +0000 2020
28,llouette,"b'RT @jcsatanas: #BONPLAN #PROMO du jour\n\nAirPods Pro  209, couteurs Bluetooth Aukey, coques et verre tremp ESR pour iPhone 12/12 Pro, ch'",Wed Nov 04 10:44:01 +0000 2020
29,baA_125,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Wed Nov 04 10:44:20 +0000 2020
30,janpara_jsb,b'iPhone 12 \n\n\nhttps://t.co/MeQTsXLkWU\n\n\n\n#iPhone12##iPhone https://t.co/x9gpRiVkzg',Wed Nov 04 10:44:23 +0000 2020
31,CFC_Joshville,b'RT @_oluwarotimi: Available are mad ridiculous prices \n#iPhone12Pro #iPhone12 #UCL https://t.co/Ctg3IQv5w8',Wed Nov 04 10:44:29 +0000 2020
32,audrey_souchet,b'merci',Wed Nov 04 10:44:33 +0000 2020
33,zain202021,b'RT @azayerthobe: #_ 1\n20  \n40 -  500 \n\n#_ 2\n  -',Wed Nov 04 10:44:33 +0000 2020
34,8Musice,b'RT @azayerthobe: #_ 1\n20  \n40 -  500 \n\n#_ 2\n  -',Wed Nov 04 10:45:14 +0000 2020
35,bobyiyke,b'RT @_oluwarotimi: Available are mad ridiculous prices \n#iPhone12Pro #iPhone12 #UCL https://t.co/Ctg3IQv5w8',Wed Nov 04 10:45:24 +0000 2020
36,yfgatYVgX69tSXg,b'switch---\n\n#\n# https://t.co/9J3K82SeaD',Wed Nov 04 10:45:26 +0000 2020
37,huetnicolas6,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Wed Nov 04 10:45:43 +0000 2020
38,smrooon_91,b'RT @azayerthobe: #_ 1\n20  \n40 -  500 \n\n#_ 2\n  -',Wed Nov 04 10:45:45 +0000 2020
39,2svj8bs1YGUgp8s,b'RT @Miitya0712: \n# #PC # # #Fortnite',Wed Nov 04 10:46:08 +0000 2020
40,cajaveedali,"b""RT @onsitego: Upgrading to the new iPhone? #iPhone12 &amp; #iPhone12Pro are Apple's first major upgrade since the iPhone X &amp; the company's firs""",Wed Nov 04 10:46:08 +0000 2020
41,E28449668,b'RT @AZAYER_: #_ 1\n20  \n40 -  500 \n\n#_ 2\n  --',Wed Nov 04 10:46:22 +0000 2020
42,meldyhera,b'RT @Miitya0712: 50PC1\nRTX3090PC\nGpro wireless\nAPEXpro\nBenQ240Hz\n1\n\n@Miitya0712 ',Wed Nov 04 10:46:37 +0000 2020
43,pczJrN0Sfd9Fble,b'Amazon\n\nApple  #iPhone12Pro \n\nMagSafe\n\n\n\niPhone https://t.co/UxnLjD3g5Y',Wed Nov 04 10:47:00 +0000 2020
44,Coyote_22,b'Hey beauty... #iPhone12 https://t.co/R4M2IFtEqk',Wed Nov 04 10:47:36 +0000 2020
45,IPZtDtHefEoDbJd,b'RT @lifeafter_game: # \n69 #iPhone12 \n\n\n\n1\n2#3RT\n3:\nht',Wed Nov 04 10:47:47 +0000 2020
46,AlbiUs1919,b'#iPhone12Pro https://t.co/t1tcPK7EOx',Wed Nov 04 10:47:58 +0000 2020
47,a77maal,b'RT @AZAYER_: #_ 1\n20  \n40 -  500 \n\n#_ 2\n  --',Wed Nov 04 10:49:06 +0000 2020
48,IPZtDtHefEoDbJd,b'#3',Wed Nov 04 10:49:10 +0000 2020
49,AppleRTweet,b'RT @kobabiz: iPhone12iPhone 12 ProauApple \n\n\n\n#iphone12\n#iphone12pro',Wed Nov 04 10:49:26 +0000 2020
50,Jnys_p,b'   \n2  \n50OFF\niPhone12  \n\niPhone  \n\n\n https://t.co/B4sJXc0Z5b',Wed Nov 04 10:49:38 +0000 2020
51,qx98_,b'RT @L77:  iPhone 12 Pro    11 Pro  ',Wed Nov 04 10:49:44 +0000 2020
52,AxelChabault,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Wed Nov 04 10:49:57 +0000 2020
53,EsWhitestone,"b""Did you get Apple's New iPhone 12  \nNow is the time to protect your device from Whitestone\n\nSHOP NOW FOR THE BES https://t.co/cESpMPMBfo""",Wed Nov 04 10:50:02 +0000 2020
54,xion36211569,b'RT @Miitya0712: \n# #PC # # #Fortnite https://t.co/4TOSORwbrt',Wed Nov 04 10:50:56 +0000 2020
55,gzyniu,"b'co mylicie o tym, e @Apple coraz bardziej ogranicza moliwo napraw sprztu w nieautoryzowanych serwisach? dbaj https://t.co/2AKJfwtBLW'",Wed Nov 04 10:51:00 +0000 2020
56,Reider618_814,b'#3',Wed Nov 04 10:52:06 +0000 2020
57,TechProGuides1,b'Huaweis new Nova 8 SE closely resembles the iPhone 12 series\nhttps://t.co/Pp9fqczAyV\n\n#huawei #huaweinova #iphone https://t.co/Zsb8FhBe30',Wed Nov 04 10:52:20 +0000 2020
58,9462urthVe6jiVX,b'RT @hikakin: w',Wed Nov 04 10:52:50 +0000 2020
59,9462urthVe6jiVX,b'RT @hikakin: TViPhone12iPhone 12 ProTV\n\niPhone12!!!?\nhttps',Wed Nov 04 10:52:52 +0000 2020
60,tovisorga,"b'Find out all you need to know about the latest #iPhone12 series features - including 5G, camera updates &amp; of course https://t.co/SdobCj67l4'",Wed Nov 04 10:53:19 +0000 2020
61,MailaMendoza7,b'RT @fergusongrettaa: iPhone 12 #Giveaway  \n\n Win $999  #iPhone12   for Free\n\nhttps://t.co/MvznhAZEdI https://t.co/dk8MSdef9e',Wed Nov 04 10:53:33 +0000 2020
62,aniruddha_sho,"b""RT @thatrandomgeekk:  Hope you'll love this one \nTook almost 6-7 hours to create this \nRetweet for appreciation""",Wed Nov 04 10:53:55 +0000 2020
63,Akanksha_004,b'Check out block Print! @Teespring: https://t.co/OxQtw0VQru \n\nBuy this unique mobile back cover from my store\nHURRY https://t.co/j5NNKC2a1z',Wed Nov 04 10:54:26 +0000 2020
64,Neet26J,b'RT @Miitya0712: 50PC1\nRTX3090PC\nGpro wireless\nAPEXpro\nBenQ240Hz\n1\n\n@Miitya0712 ',Wed Nov 04 10:54:33 +0000 2020
65,World08381973,b'#iPhone12PRO https://t.co/sUS86BRyM1',Wed Nov 04 10:54:47 +0000 2020
66,phones_wiki,"b'iPhone 12 and iPhone 12 Pro users complain of delayed, duplicate, and missing SMS text messages. \n\n#iPhone12 https://t.co/VValTzzFNR'",Wed Nov 04 10:55:02 +0000 2020
67,Slyner49,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Wed Nov 04 10:55:02 +0000 2020
68,bnt_alshamal,b'RT @AbaqStoreSA:         #iPhone12 \n\n   :\n-    \n-     \n- ',Wed Nov 04 10:55:08 +0000 2020
69,rorodesbois81,b'RT @Capuzumaki92:  #Concours  #iPhone12 \n\nDj  gagner !\nLe surprenant #iPhone12 !  (Coloris au choix)\n\n Follow @Capuzumaki92 \n RT e',Wed Nov 04 10:55:08 +0000 2020
70,Hk3ToN,b':: TelegramUltraPrivateChannel ::\n   (On my top page in my Bio)\n\n&gt;&gt; FOR &lt;&lt;\n#iPhone \n#SamsungGalaxy\n#iPad https://t.co/vrRrsagtXa',Wed Nov 04 10:55:08 +0000 2020
71,Pramod14572279,"b'Hey Guys, Unboxing &amp; Review Video of Apple iPhone 12 Pro by Tmax Technical.  Watch Now: https://t.co/cUuk6Hjocl https://t.co/JKEUHUzcpa'",Wed Nov 04 10:55:13 +0000 2020
72,esraa_30,b'RT @AZAYER_: #_ 1\n20  \n40 -  500 \n\n#_ 2\n  --',Wed Nov 04 10:55:28 +0000 2020
73,World08381973,b'#iPhone12PRO \n https://t.co/qyzLs4ii8o',Wed Nov 04 10:55:35 +0000 2020
74,9ueen12345,b'RT @AZAYER_: #_ 1\n20  \n40 -  500 \n\n#_ 2\n  --',Wed Nov 04 10:55:55 +0000 2020
75,anmol_online,"b""RT @onsitego: Upgrading to the new iPhone? #iPhone12 &amp; #iPhone12Pro are Apple's first major upgrade since the iPhone X &amp; the company's firs""",Wed Nov 04 10:55:57 +0000 2020
76,iPhoneFBI,b'iPhone12iPhone8\n\n#iPhone12 #',Wed Nov 04 10:56:00 +0000 2020
77,QWpuDEP1cV6DDbP,b'RT @kingharuNo1: \n\n11\n\n\nPC\niPhone12Pro\niTunes50000\n\n\n@kingharuNo1 ',Wed Nov 04 10:56:01 +0000 2020
78,mayflashfly,"b'!!  iPhone 11  iPhone 12   iPhone   1,0 https://t.co/Cifpsbn7Dl'",Wed Nov 04 10:56:40 +0000 2020
79,shin5noblog,b'()\nPad2020ipad Pro10.53 https://t.co/mQiuo6iFHA \n#iPadAir4 \n#Apple \n#iPhone12Pro \n#iPhone',Wed Nov 04 10:57:03 +0000 2020
80,saeca_games,b'(-)\n#3',Wed Nov 04 10:57:05 +0000 2020
81,ratinvirgo,b'RT @ongliong11: #wallpapers #homescreen #lockscreen  #wallpaper #iPhone12ProMAX  #iPhone12Pro  #iPhone12   #iPhone11  #iPhone  @ongli',Wed Nov 04 10:57:20 +0000 2020
82,Jnys_p,b'Airpods\n\n\n\n\n#Airpods #Airpodspro #iPhone12 # ##  # \n\nhttps://t.co/51Yk7AUsOQ',Wed Nov 04 10:57:25 +0000 2020
83,m_jun_r1000r,b'1\n30\niPhone\n\n#iPhone12Pro',Wed Nov 04 10:57:29 +0000 2020
84,Marina44130,"b""RT @LBregeco: #Concours \nAujourd'hui chez Regeco on vous fait gagner le nouvel #iPhone12, 64 go d'une valeur de 909 !\nPour participer :""",Wed Nov 04 10:57:36 +0000 2020
85,Rin_channel0204,b'RT @lifeafter_game: # \n69 #iPhone12 \n\n\n\n1\n2#3RT\n3:\nht',Wed Nov 04 10:57:42 +0000 2020
86,hi_c9,b'\n #iphone12pro',Wed Nov 04 10:57:53 +0000 2020
87,gaku_0304,b'50',Wed Nov 04 10:58:10 +0000 2020
88,gaku_0304,b'RT @Miitya0712: 50PC1\nRTX3090PC\nGpro wireless\nAPEXpro\nBenQ240Hz\n1\n\n@Miitya0712 ',Wed Nov 04 10:58:14 +0000 2020
89,new_item_trend,b'Amazon\nTORRAS iPhone 12  iPhone 12 Pro   9HTPU       20206.1 https://t.co/O0j2vlibKA',Wed Nov 04 10:58:26 +0000 2020
90,notneo0806,b'RT @Miitya0712: \n# #PC # # #Fortnite',Wed Nov 04 10:58:26 +0000 2020
91,Wefix_Tech,b'Which one do you prefer? \n.\n.\n#wefixtechke  #phonerepair #iphonerepair #laptoprepair #macbookrepair #apple https://t.co/lJdwakXD6y',Wed Nov 04 10:58:27 +0000 2020
92,tiisanazakkaya,b'\n\n\n#iPhone12\n#1mm \n#\n# \n# \n#\n#\n# https://t.co/mDqQWLXBtQ',Wed Nov 04 10:58:30 +0000 2020
93,danikollar,b'@supcase_atl is giving away an #iPhone12 and this could be the tweet the wins! Enter everyday to increase your chan https://t.co/h0EZSr5tYG',Wed Nov 04 10:58:38 +0000 2020
94,AppleRTweet,b'RT @Hk3ToN: :: TelegramUltraPrivateChannel ::\n   (On my top page in my Bio)\n\n&gt;&gt; FOR &lt;&lt;\n#iPhone \n#SamsungGalaxy\n#iPad\n#Desktopwallpaper #8K',Wed Nov 04 10:58:43 +0000 2020
95,zving_lo,b'RT @Capuzumaki92:  #Concours  #iPhone12 \n\nDj  gagner !\nLe surprenant #iPhone12 !  (Coloris au choix)\n\n Follow @Capuzumaki92 \n RT e',Wed Nov 04 10:59:12 +0000 2020
96,aboodshy211,b'RT @giveawayKSA1: \n   #_\n\n    #12   512GB \n    6200  \n\n#_\n#FIFA21\n\n',Wed Nov 04 10:59:14 +0000 2020
97,scp_793,"b""RT @thatrandomgeekk:  Hope you'll love this one \nTook almost 6-7 hours to create this \nRetweet for appreciation""",Wed Nov 04 10:59:22 +0000 2020
98,anaana3150,b'\n##iPhone12Pro https://t.co/wLxeNHP3as',Wed Nov 04 10:59:25 +0000 2020
99,koju_s,"b'\nMagsafe21,900\niPhone\n#iphone12pro https://t.co/PYTJMSltEA'",Wed Nov 04 10:59:41 +0000 2020
100,SB_shizumina,b'\n#SoftBank \n\n\nhttps://t.co/bfBEjsUic7\n\n\n\n# #Softbank #iPhone12 https://t.co/JyL6Y46C81',Wed Nov 04 10:59:54 +0000 2020
101,kitcut,b'\n\niPhone12 \n\n\n\n\n\n\n\nkitcut\nhttps://t.co/84tUlhBxm9\n\nPre https://t.co/8YvL3EZj4H',Wed Nov 04 11:00:01 +0000 2020
102,jcsatanas,"b'#BONPLAN #PROMO du jour\n\nAirPods Pro  209, couteurs Bluetooth Aukey, coques et verre tremp ESR pour iPhone 12/1 https://t.co/F0ya1Di4u8'",Wed Nov 04 11:00:01 +0000 2020
103,merimazzone,"b'A bigger screen, higher quality of cameras and videos are some of the super powers of #iPhone12, not necessarily re https://t.co/7UUpPvMe3E'",Wed Nov 04 11:00:05 +0000 2020
104,Tonypazo216,b'#iPhone12 https://t.co/RaiZrdD8ew',Wed Nov 04 11:00:07 +0000 2020
105,Vicente3232,b' Las tiendas de #Apple en Reino Unido estarn cuatro semanas cerradas  #iphone12mini #iphone12 #ipone12pro https://t.co/PdPWBk4pry',Wed Nov 04 11:00:11 +0000 2020
106,sbnumazu,b'\n\nURL\nhttps://t.co/iiNnO4gZDW\n\n# \n# \n\n\n\n# # #iPhone12 https://t.co/LsqeJhrHth',Wed Nov 04 11:00:15 +0000 2020
107,aminata143,"b'Bonjour, je participe avec plaisir, merci'",Wed Nov 04 11:00:21 +0000 2020
108,dapanblog,"b'\n\nMNP\n\n\n\niPhone 12 mini 64G\n\n37,4401,560/\n\niPhone 12 Pro Max\n\n65,160 https://t.co/52Ze70WIEm'",Wed Nov 04 11:00:28 +0000 2020
109,DorianGuyan,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Wed Nov 04 11:00:36 +0000 2020
110,SB_yawata,b'\n\n\n \nhttps://t.co/Hy6KF6jnjT\n\n\n\n# #iPhone12 #iPhone12mini # #au https://t.co/qnFa7jBc7P',Wed Nov 04 11:00:39 +0000 2020
111,maxime_mbeli,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Wed Nov 04 11:00:58 +0000 2020
112,fujiedakita,b'\n#SoftBank \n\n\n\nhttps://t.co/a04mBLZw4P\n\n# \n\n#Softbank #5G #au # https://t.co/5QarhtzHdA',Wed Nov 04 11:01:07 +0000 2020
113,AbodshyR,b'RT @giveawayKSA1: \n   #_\n\n    #12   512GB \n    6200  \n\n#_\n#FIFA21\n\n',Wed Nov 04 11:01:09 +0000 2020
114,Thayida71434494,"b'6 16gb \n \n3,850.-()\n\n# # # #12 https://t.co/FDrB8yEjjB'",Wed Nov 04 11:01:17 +0000 2020
115,aisapo_mqm,b'10https://t.co/Ap02EoYA89 \n# # #OBP # # # # #iPhone12 https://t.co/gXh4X4htsf',Wed Nov 04 11:01:19 +0000 2020
116,iet6f,b'RT @Miitya0712: 50PC1\nRTX3090PC\nGpro wireless\nAPEXpro\nBenQ240Hz\n1\n\n@Miitya0712 ',Wed Nov 04 11:01:37 +0000 2020
117,NothingNewish,b' https://t.co/avlixZNsd3\n\n\n\n#iPhone12Pro #iPhone12 #iPhone12mini #iPhone12ProMax https://t.co/YFVFbdT1Z4',Wed Nov 04 11:01:41 +0000 2020
118,kczebi,b'RT @Capuzumaki92:  #Concours  #iPhone12 \n\nDj  gagner !\nLe surprenant #iPhone12 !  (Coloris au choix)\n\n Follow @Capuzumaki92 \n RT e',Wed Nov 04 11:01:54 +0000 2020
119,worldgiveaways0,b'Win a Brand New iPhone 12 | eJuice Direct\n\n#giveaway #giveawaycontest #giveaways #giveawayindonesia #giveawaytime https://t.co/tSo9e42jgp',Wed Nov 04 11:02:03 +0000 2020
120,MuertoNope,b'@supcase_atl is giving away an #iPhone12 and this could be the tweet the wins! Enter everyday to increase your chan https://t.co/oucoYJMOq7',Wed Nov 04 11:02:09 +0000 2020
121,AppleRTweet,b'RT @shin5noblog: ()\nPad2020ipad Pro10.53 https://t.co/mQiuo6iFHA \n#iPadAir4 \n#Apple \n#iPhone12Pro \n#iPhone',Wed Nov 04 11:02:09 +0000 2020
122,Marina44130,b'RT @MarcGermann3: Avec @Apple on organise un norme #Concours on vous fait gagn un #iPhone12  64 giga. \n* Pour ceux-l il faut suivre @Ma',Wed Nov 04 11:02:29 +0000 2020
123,guyonnathalie1,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Wed Nov 04 11:02:29 +0000 2020
124,TTsoknyi,b'@supcase_atl is giving away an #iPhone12 and this could be the tweet the wins! Enter everyday to increase your chan https://t.co/DDxCfU4r3p',Wed Nov 04 11:02:33 +0000 2020
125,dundee053,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Wed Nov 04 11:03:00 +0000 2020
126,Ramoos201,b'RT @giveawayKSA1: \n   #_\n\n    #12   512GB \n    6200  \n\n#_\n#FIFA21\n\n',Wed Nov 04 11:03:08 +0000 2020
127,hikamaeadgwtp,b'#3',Wed Nov 04 11:03:10 +0000 2020
128,Pdmbz89WmQUQ4HE,b'RT @Miitya0712: 50PC1\nRTX3090PC\nGpro wireless\nAPEXpro\nBenQ240Hz\n1\n\n@Miitya0712 ',Wed Nov 04 11:03:18 +0000 2020
129,AppleRTweet,b'RT @kitcut: \n\niPhone12 \n\n\n\n\n\n\n\nkitcut\nhttps://t.co/84tUlhBxm9\n\nPremiumSelectio',Wed Nov 04 11:03:25 +0000 2020
130,umanohone29,b'#3 \n#',Wed Nov 04 11:03:51 +0000 2020
131,ExpressTechie,b'Need help connecting your #AppleWatch to the #iPhone12? We will walk you through pairing your Apple Watch with the https://t.co/RDMvL1TKvs',Wed Nov 04 11:03:53 +0000 2020
132,IndianExpress,b'RT @ExpressTechie: Need help connecting your #AppleWatch to the #iPhone12? We will walk you through pairing your Apple Watch with the new i',Wed Nov 04 11:04:05 +0000 2020
133,s1d_h3art,"b""RT @thatrandomgeekk:  Hope you'll love this one \nTook almost 6-7 hours to create this \nRetweet for appreciation""",Wed Nov 04 11:04:11 +0000 2020
134,comg_shibata,b'\n\n\n\n\n#COMG\n#iPhone12Pro https://t.co/TWgjljY3ol',Wed Nov 04 11:04:30 +0000 2020
135,AppleRTweet,b'RT @Vicente3232:  Las tiendas de #Apple en Reino Unido estarn cuatro semanas cerradas  #iphone12mini #iphone12 #ipone12pro #iphone12prom',Wed Nov 04 11:04:41 +0000 2020
136,dapanblog,"b'\n\nMNP\n\n\n\niPhone 12 mini 64GB\n\n37,4401,560/\n\niPhone 12 Pro Max 128GB\n\n65,16 https://t.co/o0M4k8druk'",Wed Nov 04 11:04:42 +0000 2020
137,iTrackr_fr,b'iPhonote : LiPhone 12 Pro a eu droit  son dmontage par JerryRigEverything #iPhone12 #News #Vidos #iPhone12Pro https://t.co/ih9iltF6fb',Wed Nov 04 11:05:25 +0000 2020
138,SmartTechOffic3,"b""RT @thatrandomgeekk:  Hope you'll love this one \nTook almost 6-7 hours to create this \nRetweet for appreciation""",Wed Nov 04 11:05:25 +0000 2020
139,new_item_trend,b'(2006)\n16\niPhone12Apple MagSafe#iPhone12 #Apple https://t.co/9R12DvZy1T',Wed Nov 04 11:06:13 +0000 2020
140,AHMEDAL55309322,"b'Soundance laptop stand, aluminum computer lift, ergonomic laptop elevator for office, metal stand compatible with 1 https://t.co/TXD1KxPIeH'",Wed Nov 04 11:06:21 +0000 2020
141,missiline80,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Wed Nov 04 11:06:54 +0000 2020
142,webjoho,b' Air Jacket for iPhone12/12Pro  PPBK-71 https://t.co/zTlzvtgVSV # #iphone #iphone12 #iphone12pro #',Wed Nov 04 11:07:00 +0000 2020
143,takarayanancy,"b'RT @dapanblog: \n\nMNP\n\n\n\niPhone 12 mini 64GB\n\n37,4401,560/\n\niPhone 12 Pro Max 128GB\n\n65,1602,715'",Wed Nov 04 11:07:17 +0000 2020
144,airsoft1014,b'\niPhone12Pro\n@Apple\n#iPhone12Pro https://t.co/EVgTcgCYRc',Wed Nov 04 11:07:34 +0000 2020
145,abenchurin55,b'# 3',Wed Nov 04 11:07:58 +0000 2020
146,Travel_Book_c,b'  \n2  \n50OFF\niPhone12  \n\niPhone  \n\n\n https://t.co/CP2KE8hMwW',Wed Nov 04 11:08:00 +0000 2020
147,mike88000,"b'RT @jcsatanas: #BONPLAN #PROMO du jour\n\nAirPods Pro  209, couteurs Bluetooth Aukey, coques et verre tremp ESR pour iPhone 12/12 Pro, ch'",Wed Nov 04 11:08:02 +0000 2020
148,AppleRetweetBot,b'RT @new_item_trend: (2006)\n16\niPhone12Apple MagSafe#iPhone12 #Apple https://t.co/9R12DvZy1T',Wed Nov 04 11:08:10 +0000 2020
149,new_item_trend,b'Amazon\niFace Reflection iPhone 12 mini  iPhone2020 5.4   []\n #iphone12 2008 https://t.co/ws0oYOZsds',Wed Nov 04 11:08:26 +0000 2020
150,po1_po0,b'  \n2 50OFF\n\n\n\n\nhttps://t.co/fcPREeVM7Y\n\n# https://t.co/PgLy1oLOpz',Wed Nov 04 11:08:26 +0000 2020
151,Tzuyu_tv,b'RT @iPhoneMania_jp: 11/4iPhone12/12 ProApple #iPhone #Apple # #iPhone12 #iPhone12Pro https://t.co/ltlaVj4kdR',Wed Nov 04 11:08:31 +0000 2020
152,asahihapp,"b'AirPods Pro MWP22J/A Apple   \n\n27\n1000\n\n28,390 https://t.co/kgzE8KfIre'",Wed Nov 04 11:08:58 +0000 2020
153,AyushRo86276730,"b'RT @TechnicalTmax: iPhone 12 Pro | A Smartphone Ahead of Time!!!  Unboxing, Review, Water Test &amp; LiDar Test\n\nhttps://t.co/2fwS2GOTf1\n\n#A'",Wed Nov 04 11:09:02 +0000 2020
154,iPhoneTown1,b'iPhone\nhttps://t.co/sS5TxkMPI5\n#iPhone12 # #iPhone12mini #iPhone12mini #iPhone12Pro\n# #iPhone #iOS14 #',Wed Nov 04 11:09:07 +0000 2020
155,tokyocamera_bu,b'12pro(  )\n\n\n# # #iPhone12pro https://t.co/ghGQlEcAsa',Wed Nov 04 11:09:34 +0000 2020
156,4LMClyxTwX9d1Ao,b'#3',Wed Nov 04 11:09:41 +0000 2020
